c391b53a-adbc-4080-89c1-ad98008d1419,Intercoach. Strive Capstone,AI tool helps candidates to prepare for the job interviews. Uses NLP CNN LSTM CV Flask,https://raw.githubusercontent.com/aktumut/Portfolio/main/app/static/assets/micr.png,https://github.com/aktumut/Intercoach_,https://github.com/aktumut/Intercoach_#readme,https://www.youtube.com/embed/K-OEIRNH8O0
cd8c94d1-e5e1-4a13-b30a-27c05af15e72,Discussion Forum / Django Project,This is the deployed app on the Google server that helps users create editing and delete their posts and likes the others.,https://raw.githubusercontent.com/aktumut/Portfolio/main/app/static/assets/dforum.png,https://github.com/aktumut/Discussion-Forum,https://django-cloudrun-np2zvqbb3a-uc.a.run.app,
c391b53a-adbc-4080-89c1-ad98008d1415,Books Data Analysis / Web Scrapping,Scrapping & analyzing the data of the best 1000 books of the decade  from Goodreads.,https://foodtank.com/wp-content/uploads/2021/07/alfons-morales-YLSwjSy7stw-unsplash.jpg,https://github.com/aktumut/Data_Analysis_Web_Scrapping,https://github.com/aktumut/Data_Analysis_Web_Scrapping/blob/main/EDA_and_Visualization.ipynb,
cd8c94d1-e5e1-4a13-b30a-27c05af15e7d,Changing the neighborhood. IBM Capstone,Finding best match for renting a flat with Twitter API and ML tools,https://raw.githubusercontent.com/aktumut/Choosing_Neighborhood/main/Photos/destinations-moscow-banner.jpg,https://github.com/aktumut/Choosing_Neighborhood,https://github.com/aktumut/Choosing_Neighborhood/blob/main/Choosing_Neighborhood_Notebook.ipynb,
04691d06-a96d-4103-bfb1-a2c734985275,Personal Training Advanced Machine Learning Project, Producing a classification model that detects a journey type from from phone sensor readings.,https://www.ft.com/__origami/service/image/v2/images/raw/https://d1e00ek4ebabms.cloudfront.net/production/6911fc1a-b440-4a95-b91d-00644192aff8.jpg?source=next&fit=scale-down&quality=highest&width=1067,https://github.com/aktumut/Run_For_Life,https://github.com/aktumut/Run_For_Life/blob/main/EDA_ML.ipynb,
04691d06-a96d-4103-bfb1-a2c734985279,EmotioNow,A Computer Vision project for detecting facial emotions with the webcam and gives suggestions for daily life,https://raw.githubusercontent.com/aktumut/Portfolio/main/app/static/assets/EmotioNow.PNG,https://github.com/Deep-Vision-Animation/project,https://emotionow.herokuapp.com/,
